51362459998,fbb,285,97
51362476866,bbe,162,211
51362533711,eae,5,324
51362543031,fgb,95,159
51362556136,deb,118,47
51362563685,gef,91,236
51362563710,gcg,263,112
51362565881,bgg,141,260
51362568983,acd,176,203
51362569067,fgd,216,147
51362580208,bdg,34,111
51362638843,cgg,30,54
51362654767,fcg,195,235
51362660142,dfb,205,169
51362671638,ffb,88,243
51362672227,dba,266,161
51362677784,ffe,102,219
51362688094,fbd,156,77
51362690027,aac,196,65
51362690565,gcc,77,69
51362694812,daf,272,278
51362715831,ggb,179,18
51362742266,gca,120,59
51362754481,dge,167,138
51362778570,gbd,223,39
51362785238,feg,204,447
51362786468,efg,40,70
51362800187,aab,188,33
51362848086,gga,253,258
51362861449,fcb,260,180
51362865420,aag,55,9
51362878343,bce,105,122
51362879358,bcc,234,12
51362923334,cga,229,258
51362938508,bad,16,246
51362940393,abc,277,265
51362952804,gdb,237,43
51362959022,geg,56,133
51362981216,cda,10,114
51362994723,aec,249,89
51362996940,fcc,126,238
51363016938,agc,94,384
51363029701,ccd,277,224
51363030756,ead,198,108
51363057942,cga,233,214
51363059026,gfb,48,57
51363071481,ffg,274,336
51363071558,eab,102,218
51363092125,fge,278,161
51363092670,eef,65,68
51363098768,fgf,136,127
51363128214,add,215,151
51363131905,bcb,216,16
51363140206,dbf,285,159
51363147411,acb,15,173
51363164127,cbd,217,129
51363168182,faf,133,302
51363172549,afc,44,137
51363199045,aaa,292,175
51363200803,gae,120,221
51363208996,cac,73,692
51363209475,afa,72,105
51363211693,caf,200,17
51363223148,fab,177,103
51363229221,bbf,263,18
51363237287,fca,203,18
51363273635,bef,76,167
51363301884,agf,279,141
51363316429,ddc,275,131
51363326963,bgc,249,50
51363359775,bgd,281,156
51363367133,def,205,144
51363373837,fcf,189,242
51363397224,bdd,3,302
51363398278,gad,85,13
51363404043,aea,222,60
51363428520,cca,242,5
51363433898,dbd,206,50
51363435785,gda,39,242
51363451578,bde,84,204
51363458235,cgf,40,11
51363458522,cea,250,191
51363507932,gcb,257,133
51363508281,fff,297,130
51363514221,bba,58,176
51363517756,dea,127,59
51363535671,fed,224,74
51363577579,fda,290,441
51363599426,eca,12,132
51363615049,afd,82,5
51363628147,dff,129,170
51363642359,cfg,131,58
51363680075,ccb,122,102
51363681609,dbc,176,95
51363686708,cgd,165,453
51363719335,cff,188,115
51363734687,gdb,170,37
51363737355,fdf,259,147
51363746312,fgg,290,166
51363757942,ade,28,72
51363762034,fda,65,463
51363770081,cfc,101,61
51363792819,egd,55,135
51363833033,cbb,149,5
51363922493,cgc,128,23
51363926791,ffa,66,215
51363929003,bfd,50,219
51363938639,bec,240,190
51363945686,eea,226,209
51363958542,cad,204,133
51363961133,gde,12,269
51363973523,abd,24,86
51363984882,dba,108,183
51363995309,aga,187,432
51363998069,gff,79,46
51364029335,dfg,31,73
51364044905,cde,250,232
51364067724,bcf,1,168
51364075647,cfa,80,68
51364088315,dae,9,49
51364089375,dff,158,158
51364095000,bdf,22,672
51364196167,ece,189,148
51364199338,gff,182,44
51364218604,ebf,113,278
51364223092,gea,225,241
51364234038,gge,40,235
51364237434,bfb,69,15
51364238978,eec,76,42
51364244885,cag,66,134
51364261455,ceg,160,261
51364265697,dgf,52,248
51364265744,ddd,161,52
51364269101,aag,88,8
51364273968,dad,245,25
51364278472,dcf,152,65
51364315092,aec,60,84
51364330997,agg,151,136
51364347856,dcf,176,52
51364352257,cbd,261,131
51364356962,dcg,190,183
51364367643,gae,274,212
51364383497,bee,295,62
51364383684,bfc,296,85
51364417387,bda,118,166
51364430994,fbg,26,153
51364450731,fdd,175,341
51364456826,dgd,251,114
51364478312,cbc,173,139
51364496005,gcf,293,126
51364515866,gaf,68,381
51364541904,bgc,200,56
51364552557,ddb,72,65
51364575055,bfg,48,168
51364577418,dbe,162,151
51364596868,cdc,37,257
51364618240,faf,33,256
51364618504,dcc,38,227
51364632667,agd,143,61
51364648712,gbb,104,342
51364666194,gba,8,118
51364669766,ecg,228,24
51364696391,edf,150,137
51364707270,edb,97,217
51364715135,beg,154,31
51364744987,acc,18,83
51364770030,cbc,162,129
51364786256,edc,289,174
51364789609,gbg,156,130
51364810765,bca,297,69
51364835635,efe,168,170
51364842422,cfb,86,11
51364861800,cce,296,72
51364918000,ebg,179,52
51364921953,gfb,279,59
51364927656,dfe,150,113
51364930747,eab,143,248
51364941153,cag,76,154
51364947830,ede,81,506
51364954519,bfe,219,21
51364960462,fad,129,192
51364976687,bea,269,11
51364980817,dfa,210,65
51364981329,fef,75,127
51364981556,fdd,93,303
51364994832,bef,182,175
51365017419,ggd,103,78
51365025359,bdb,94,23
51365025859,aeg,126,45
51365029752,bde,18,218
51365087401,fdg,277,184
51365110163,gbg,10,133
51365120358,deb,194,42
51365142412,fdg,29,180
51365153701,cgb,191,39
51365155901,cbe,103,131
51365168105,cdc,171,236
51365180478,ffc,11,132
51365186094,dgb,30,233
51365207278,egb,185,133
51365236488,fbe,212,5
51365304442,ecf,24,145
51365322349,gfe,207,124
51365342043,fcb,225,190
51365344636,bcg,206,83
51365358450,cfe,272,504
51365368083,fce,196,102
51365391197,eab,123,255
51365397171,cca,195,5
51365403453,aac,20,56
51365411648,gac,92,114
51365416512,fab,67,119
51365451722,eee,258,33
51365454654,cbf,290,125
51365455818,dcf,262,57
51365466449,age,215,294
51365488213,cbd,168,113
51365489543,cee,5,154
51365517399,ecd,146,27
51365518954,daf,286,311
51365521273,fdb,65,189
51365540578,cea,158,208
51365546904,bag,111,251
51365572405,gag,227,138
51365573636,fdg,193,181
51365604303,bbb,40,118
51365625469,gga,55,291
51365627411,edb,142,236
51365660745,ecd,5,23
51365666564,bed,206,165
51365699319,ffd,280,155
51365755115,ded,11,109
51365757452,efc,182,110
51365770668,cga,158,211
51365781009,dbg,265,25
51365782766,bbg,40,25
51365794422,baf,249,91
51365799160,efa,299,145
51365804787,eec,192,39
51365809492,fce,251,114
51365817554,ddg,58,46
51365831945,fgf,66,139
51365836718,eag,127,197
51365859680,bge,209,187
51365889036,ebe,83,22
51365895632,deg,7,220
51365902740,cfc,72,69
51365917174,egf,131,54
51365923340,edc,293,205
51365936934,bdc,51,137
51365954045,ede,115,546
51365967810,acf,135,5
51365969620,ffa,151,199
51365970638,fgg,230,146
51365974759,dee,93,350
51365984443,eca,251,153
51365984568,fff,222,133
51366011046,aed,192,159
51366035957,bad,298,273
51366058659,cab,263,89
51366070323,gca,104,48
51366078395,ebd,166,5
51366092375,abe,64,93
51366096030,adg,119,201
51366138124,abb,14,136
51366162914,fab,106,109
51366199977,fgd,81,161
51366200174,gbg,266,131
51366204750,cbg,295,58
51366227088,dcf,205,64
51366236407,gec,185,167
51366242914,ddb,53,76
51366282915,adf,151,92
51366283370,fgf,92,165
51366284181,geb,40,284
51366287383,fae,131,65
51366309755,bff,31,51
51366324353,faa,2,147
51366326639,cdd,282,71
51366342796,ada,192,355
51366344355,ged,60,5
51366407413,fcd,104,372
51366411034,bba,260,184
51366417271,def,119,155
51366451915,bde,234,200
51366465062,ace,242,17
51366467755,gec,88,192
51366477497,gaa,39,98
51366479313,dcb,272,58
51366495235,ebf,124,269
51366496902,aeg,249,52
51366500812,dbd,233,51
51366519145,ecc,292,33
51366528718,eff,209,238
51366540116,gcf,142,115
51366557350,bgg,189,260
51366575003,gac,115,111
51366583206,eae,165,349
51366588734,gff,182,40
51366602271,ebd,272,5
51366611010,gfe,170,145
51366618773,add,201,137
51366621488,cac,163,588
51366622641,adb,166,46
51366626201,dcd,109,179
51366627555,efc,40,91
51366633266,abg,243,198
51366697997,cde,261,250
51366704356,fdd,6,248
51366716250,gee,191,55
51366744542,aaf,47,189
51366750647,fdb,114,160
51366776141,bbc,263,83
51366787724,cdg,150,5
51366788300,bda,41,132
51366799294,gcc,140,62
51366807697,ede,202,644
51366810493,aff,68,187
51366811823,dge,22,140
51366853835,fde,233,8
51366890178,efd,110,195
51366905472,bfa,200,222
51366912844,dad,115,24
51366951503,agb,99,14
51366978532,bcc,142,12
51366982840,def,206,175
51367012471,dea,79,59
51367021088,dfc,119,140
51367049625,efe,40,181
51367051505,abc,198,222
51367055990,fea,33,174
51367067613,eeg,69,315
51367098916,fba,99,157
51367127434,gdb,129,29
51367128849,dce,285,79
51367130440,gdf,223,120
51367138564,dcc,283,254
51367144551,geg,193,125
51367153587,ega,268,200
51367160734,gff,75,34
51367184641,fca,106,21
51367199330,gcd,249,37
51367244731,ggg,241,50
51367282696,gbc,268,54
51367284761,daa,76,251
51367287870,ggf,92,147
51367301038,ddc,54,121
51367333118,cfc,162,57
51367340718,ebf,34,309
51367351371,bdg,47,108
51367371393,ddc,210,125
51367383289,bec,143,176
51367389349,ggc,66,53
51367390374,aee,112,296
51367398388,gbf,40,113
51367399842,egb,206,122
51367404187,caa,126,34
51367423384,fce,15,109
51367424135,fbg,80,146
51367443199,ega,293,225
51367453879,dac,268,187
51367471775,gbf,116,113
51367473831,eaf,210,115
51367475362,acf,238,5
51367483026,gdd,133,20
51367527773,bae,102,187
51367544609,gdf,275,124
51367546007,dad,130,28
51367568702,aag,182,6
51367581637,efb,119,207
51367592034,fga,298,124
51367609627,bgb,76,12
51367613951,bbd,27,99
51367654299,cbf,52,128
51367656348,gfa,278,130
51367660627,eeb,76,218
51367703798,faa,134,147
51367726909,bdb,33,22
51367745457,bee,55,58
51367777254,dcd,231,180
51367777320,dec,245,205
51367809138,gcg,39,126
51367835415,dca,159,18
51367852158,ebc,59,50
51367861930,afc,246,141
51367874434,ffe,115,223
51367877751,adc,32,86
51367900425,ebg,258,58
51367908153,gef,5,245
51367912046,bab,236,81
51367920000,ece,192,118
51367925161,bge,218,213
51367930716,abf,296,106
51367941847,ffe,178,238
51367970843,eaa,194,328
51367979277,efa,135,123
51368000687,gfa,124,124
51368001974,ccg,154,10
51368008868,eef,227,73
51368112126,aca,192,94
51368136209,aef,126,14
51368138561,dfc,144,156
51368155729,egg,121,29
51368173928,gfc,149,252
51368184422,fgb,255,174
51368195764,ead,4,90
51368207853,gae,65,195
51368221766,dcg,32,193
51368246054,gce,203,223
51368246765,bce,171,122
51368291625,ffg,219,346
51368319652,dde,259,34
51368355963,cef,53,44
51368380106,bea,16,11
51368394747,aae,207,130
51368396395,aff,231,209
51368439332,bfc,277,76
51368461028,gcc,71,60
51368487315,ddc,139,145
51368505199,bbg,88,21
51368505855,abc,19,186
51368515056,ggd,26,69
51368517241,cge,192,127
51368518086,dfd,268,91
51368585912,fee,198,240
51368601282,bfg,194,193
51368607780,cfa,192,74
51368610581,bgf,275,105
51368664647,ebb,246,244
51368671021,beb,198,49
51368672801,gdc,78,45
51368677737,dbb,189,250
51368687233,gfg,195,137
51368701080,acb,25,173
51368705075,adb,150,37
51368714400,ddf,208,42
51368731178,bad,29,218
51368733659,cdb,12,233
51368749731,gae,42,218
51368754269,dbf,254,160
51368772270,egd,19,118
51368780476,ecb,257,120
51368788959,eca,108,149
51368826152,bge,131,170
51368858282,fce,230,98
51368860578,cga,150,208
51368873988,cga,269,210
51368874396,bag,163,261
51368912921,bef,161,185
51368921433,fcc,129,228
51368929078,ceb,114,22
51368944702,cgf,132,10
51368947836,gfd,126,24
51368964560,bfe,160,21
51368964872,dab,273,86
51368972252,bee,221,53
51368975162,faa,280,164
51368975463,efc,287,107
51368982136,eac,12,153
51368987328,ccf,230,208
51368990595,gdg,128,96
51369000258,aff,253,192
51369019802,abg,239,213
51369038213,bed,42,148
51369038711,fbb,270,98
51369040881,aca,284,88
51369041312,egd,8,96
51369091189,dag,270,78
51369117565,fcc,288,228
51369151072,gbd,140,40
51369167818,aeb,182,25
51369179392,cfd,220,133
51369200223,bbe,128,200
51369226497,eba,270,244
51369244597,fbf,254,289
51369279684,bfb,205,16
51369290656,ebd,286,5
51369317667,fac,119,44
51369323024,dae,121,49
51369333303,ffa,107,230
51369335634,dgg,17,5
51369340707,ddf,190,39
51369358029,efg,15,72
51369435999,fec,5,142
51369439246,adg,208,203
51369450154,gfa,183,146
51369457810,gab,167,276
51369460043,aba,208,45
51369464346,afg,174,33
51369466639,bdc,17,132
51369470384,cgg,95,63
51369480986,cbg,12,67
51369485526,aaf,21,206
51369500603,gfd,63,20
51369517191,dfc,232,146
51369531756,afb,114,7
51369534557,ccg,197,8
51369535096,bdg,216,115
51369545141,bgc,154,61
51369548979,cae,119,215
51369575502,fge,14,138
51369578276,bda,74,110
51369588087,egg,14,31
51369618414,egc,284,105
51369621020,gbe,67,150
51369629007,bbe,253,227
51369632517,aac,134,57
51369666092,ggb,95,14
51369667039,cgb,149,42
51369671909,eed,62,118
51369672463,ffc,111,142
51369679808,dbc,152,101
51369696834,eda,208,177
51369722400,aeb,87,27
51369730480,ede,71,637
51369741743,abd,213,68
51369752689,bcg,205,94
51369756020,bba,187,169
51369784654,agf,172,142
51369796208,fdc,62,26
51369827952,dde,77,35
51369836287,abe,257,78
51369841408,ddg,105,49
51369853835,dda,107,182
51369874942,bgc,227,67
51369884596,dag,249,89
51369897235,eea,215,204
51369900274,cdf,171,173
51369904670,cdg,133,5
51369922955,bcd,181,80
51369928748,agg,58,140
51369948024,egc,29,108
51369953131,cab,100,92
51369958714,bdd,96,332
51369961759,ddf,183,31
51369968299,cad,112,127
51369976767,ega,136,216
51369996120,fbc,159,133
51370018569,gcb,190,127
51370030363,cde,179,297
51370030770,edg,79,66
51370036941,efe,277,166
51370043555,fff,107,134
51370058615,cbg,109,62
51370070783,bbc,81,73
51370071109,caa,217,30
51370086133,bac,260,82
51370094587,fdb,212,132
51370110904,cba,65,183
51370116361,afe,184,199
51370128379,fdf,279,152
51370134406,cbf,281,120
51370142330,ecc,69,33
51370162656,efg,76,75
51370179715,bag,145,276
51370181663,gfd,189,19
51370216051,cba,4,212
51370222057,dgd,88,96
51370243995,bce,257,130
51370255463,egd,10,111
51370264496,bbg,48,16
51370284797,abb,148,138
51370326538,adf,19,105
51370353048,abc,16,182
51370373811,bge,79,170
51370403679,fcd,194,398
51370463863,deb,241,45
51370465816,fcc,79,186
51370484828,def,265,204
51370506618,dgc,160,111
51370516326,ffb,217,243
51370519126,bcc,218,13
51370535115,cfb,157,10
51370538825,aad,200,129
51370559757,fac,292,36
51370566854,fdc,217,21
51370604228,ebg,45,62
51370615156,ced,252,12
51370636560,ade,242,72
51370663737,bce,271,106
51370670800,ccb,160,85
51370675446,feb,138,113
51370679067,faf,108,235
51370683939,cec,233,201
51370705832,cda,24,125
51370711445,gdd,231,18
51370756571,dfe,204,113
51370767364,edd,107,156
51370792188,fgb,179,156
51370826240,agc,49,318
51370827947,fcf,32,212
51370839657,acb,86,188
51370858201,bef,110,173
51370865505,dcg,10,206
51370879058,fbd,263,69
51370889092,fad,226,222
51370889753,ccc,160,99
51370893260,fca,245,17
51370899122,gff,253,31
51370906476,edf,82,134
51370926436,aef,239,11
51370960209,bdc,137,154
51370968623,dff,238,164
51370998225,ffb,17,267
51371034719,bga,225,84
51371061145,ceb,231,22
51371065746,dab,5,83
51371082422,aed,104,184
51371120870,eda,157,159
51371121988,bdd,232,278
51371129520,cbb,123,5
51371131431,afa,101,100
51371135903,aea,71,70
51371148879,gaa,146,97
51371151203,ebd,244,5
51371196715,acd,5,235
51371230368,bfa,90,190
51371233003,gde,173,285
51371288057,fgc,265,114
51371307051,bab,262,96
51371309873,fgf,104,168
51371331964,beg,108,26
51371348158,bgd,5,148
51371349579,cea,179,224
51371374369,baa,100,94
51371397923,fag,157,481
51371414654,gae,253,209
51371417098,gbb,286,383
51371432629,bag,10,303
51371445519,gbe,25,163
51371453110,ebd,7,5
51371474963,bcb,214,15
51371479904,cfe,210,463
51371491674,cdb,86,186
51371520620,aec,203,87
51371528885,fee,145,216
51371546592,afd,232,5
51371580224,cgf,199,8
51371593667,acg,135,44
51371613614,dgb,140,191
51371618816,fgg,38,150
51371639290,dfb,147,160
51371658623,aab,55,35
51371696414,efd,152,216
51371700669,gfe,128,147
51371706575,dba,79,199
51371707071,gge,253,216
51371707593,abd,28,78
51371708334,edg,291,53
51371709400,fea,15,174
51371725391,gbd,82,41
51371729311,fbb,31,114
51371732125,ggc,56,51
51371742497,caf,65,15
51371746941,bda,142,128
51371759507,fgd,59,138
51371775028,gba,24,110
51371777305,ege,296,137
51371804119,dgb,199,204
51371828264,feg,296,469
51371836088,bda,280,128
51371883631,fcg,182,239
51371899006,acb,105,210
51371924410,bee,74,48
51371927720,cge,189,101
51371974549,ddb,48,88
51371982795,bbg,132,15
51372012507,ccd,30,201
51372034916,faf,278,251
51372036478,dbg,193,23
51372038526,bbf,15,16
51372047694,gag,36,129
51372071919,dga,207,297
51372074094,cba,174,243
51372107267,dbe,99,160
51372116120,dgc,107,98
51372128446,efd,242,213
51372172932,edc,275,217
51372198262,dfb,207,171
51372212664,dee,94,346
51372220467,dce,213,66
51372225135,agf,63,167
51372229882,fdg,70,197
51372262390,ffd,23,127
51372271637,gad,68,11
51372274747,aeg,275,60
51372291506,abg,174,249
51372309438,age,255,246
51372375088,fda,278,546
51372383381,bcf,126,134
51372406674,bdf,226,772
51372411837,dgg,97,5
51372423651,eaf,249,128
51372439357,cfg,111,59
51372465724,aga,224,462
51372500729,fbg,263,137
51372504649,dgc,22,101
51372510113,dgd,144,98
51372510895,bcf,263,132
51372519723,daa,63,240
51372526898,feb,288,119
51372531547,dfg,290,75
51372538542,baf,105,79
51372552951,fgg,185,139
51372556606,dae,261,43
51372578821,ggg,102,44
51372589273,ccf,47,239
51372600354,eaa,100,301
51372610889,afg,194,27
51372621022,abb,83,147
51372629834,bbg,218,13
51372634132,edb,164,191
51372652747,eae,281,383
51372656049,fcb,289,155
51372658528,cca,228,5
51372664588,cgg,10,56
51372680497,dgg,152,5
51372683822,ebe,51,24
51372687049,gee,104,64
51372712788,abg,252,236
51372721619,dgg,18,5
51372726470,acf,207,5
51372727346,aaa,165,182
51372747489,ggc,68,45
51372776342,cgd,4,380
51372777437,edg,14,51
51372783895,agd,157,50
51372788567,gfd,125,20
51372800536,gca,166,46
51372805320,cff,272,134
51372808906,ddd,154,44
51372809731,eab,166,221
51372819774,fcf,219,233
51372851458,fdb,278,112
51372858268,cdd,23,80
51372863296,ceg,67,219
51372881806,ddf,84,35
51372904175,gea,275,200
51372914881,geb,3,329
51372943219,cgg,137,50
51372947279,gac,234,101
51372955596,ddd,211,37
51372962680,eea,90,242
51372966571,gac,168,113
51372975948,fed,126,81
51372987074,bef,238,145
51372992655,egc,265,88
51373059333,dfd,134,76
51373080225,cgc,25,24
51373125953,gda,181,283
51373129061,cab,212,74
51373136608,cbd,223,90
51373155467,aee,114,334
51373186696,fec,75,153
51373188282,gbg,270,121
51373205126,bag,4,324
51373212441,dcf,272,65
51373222591,bfd,292,183
51373261748,bea,253,10
51373302736,gec,262,155
51373311004,cdd,299,83
51373335361,dfa,191,74
51373396085,bab,31,95
51373415532,ebc,142,49
51373448182,ddg,292,41
51373511882,bad,142,218
51373522473,ceg,14,232
51373525170,gef,176,264
51373554550,cec,88,168
51373567462,baa,227,97
51373581431,cab,223,79
51373597433,aed,143,207
51373636784,cdc,13,257
51373646991,dac,163,205
51373661620,eag,218,234
51373690284,ded,135,87
51373693747,aee,292,384
51373704725,aca,67,73
51373759078,aae,84,141
51373762197,efg,51,84
51373771552,gfb,176,57
51373773975,fbd,86,77
51373791809,fbe,171,5
51373798136,dgf,24,220
51373801483,gcb,272,139
51373807571,egf,24,56
51373808718,gbf,154,103
51373814886,gdd,91,14
51373832331,fab,35,112
51373836948,cce,162,77
51373844622,agb,218,15
51373857161,eff,228,214
51373893147,gbe,41,136
51373900190,bfd,158,148
51373907468,aff,292,197
51373924612,bbg,108,11
51373935333,dcc,31,284
51373940479,fgb,185,163
51373946013,ecf,187,155
51373946327,fac,52,34
51373960912,cef,284,43
51373962548,gbf,133,105
51373985594,gcd,83,42
51373998709,cee,151,124
51374005113,dec,254,239
51374030286,aba,88,46
51374039685,gaf,292,430
51374077203,gcf,76,115
51374093555,cac,248,582
51374107107,eec,29,46
51374127764,ecf,251,124
51374131165,efg,45,77
51374137135,cag,295,175
51374143447,cad,248,151
51374145323,bec,214,179
51374147604,ecg,130,20
51374158249,daf,119,261
51374193158,eee,17,28
51374193947,gff,239,25
51374213135,fbc,42,140
51374236091,baf,98,76
51374261556,fbc,33,144
51374267453,ebd,110,5
51374282884,gba,113,103
51374297763,gfa,279,143
51374307150,add,276,121
51374308716,bbb,102,132
51374346150,edf,8,144
51374367319,acc,144,87
51374368008,eab,90,198
51374380762,fef,287,105
51374395367,eac,122,177
51374441947,cbc,11,144
51374448582,ecd,131,24
51374500945,fde,240,6
51374504038,gcg,203,133
51374523616,faf,35,243
51374527731,aag,193,7
51374538067,dbd,254,51
51374544662,efe,170,187
51374545675,fbf,104,341
51374546714,ege,55,156
51374562036,age,105,216
51374580859,caf,11,14
51374582480,dac,228,174
51374630850,cac,78,541
51374631612,bfb,96,14
51374671353,faf,62,204
51374698282,cdb,43,186
51374700367,gfe,213,144
51374705034,bca,204,74
51374710289,gga,54,308
51374769531,ccc,283,111
51374770239,dca,46,19
51374770423,cfd,7,142
51374811576,fae,107,53
51374819503,fce,297,107
51374836722,cbe,236,110
51374845848,efe,145,213
51374851157,fdf,52,177
51374897478,abd,208,84
51374920559,fga,6,106
51374925517,bgc,163,67
51374930956,dcb,114,62
51374931771,efc,191,96
51374933985,bde,178,188
51374945095,bag,29,291
51374952447,deg,207,226
51374966302,ggf,213,123
51374971326,eca,260,157
51374987500,geg,37,123
51375006932,eef,71,62
51375014835,gce,179,194
51375037786,afa,85,113
51375043679,ada,145,418
51375052021,bcd,242,68
51375056638,adc,63,101
51375080600,dca,91,20
51375099849,bgg,42,301
51375109657,cca,168,5
51375114813,dde,135,34
51375117257,dge,169,113
51375117793,bdb,137,22
51375141587,gdb,148,32
51375141891,bgf,235,109
51375151224,gcf,158,100
51375176633,dfc,185,143
51375278298,abf,228,111
51375317396,aeb,226,25
51375331020,bbc,263,65
51375364607,ace,132,13
51375389171,gcf,80,106
51375389409,dgf,188,198
51375397409,cdg,200,5
51375423793,fae,274,48
51375424924,bfb,283,13
51375439474,fcf,12,260
51375444348,faf,45,193
51375460958,acc,146,87
51375463701,cge,44,112
51375474115,ccb,54,85
51375483712,ebe,229,23
51375591733,dbe,176,128
51375596927,aec,237,100
51375602549,bgg,112,352
51375604533,dag,181,86
51375618697,afc,174,115
51375638226,fcg,155,212
51375690913,ffe,284,223
51375698635,abe,170,69
51375702188,adc,270,116
51375702976,cce,61,74
51375718560,fad,2,197
51375723644,cec,196,188
51375743967,eed,169,122
51375783662,eca,205,169
51375805611,egd,282,127
51375849767,ged,163,5
51375866323,bcg,268,94
51375874877,faf,169,156
51375875874,gag,121,126
51375896550,eba,115,263
51375905905,bed,106,137
51375928991,adg,61,194
51375943264,ebb,151,229
51375944703,efb,62,244
51375949699,ebg,174,58
51375952687,fag,78,557
51375970321,bgb,24,10
51375980454,ebc,18,51
51376027601,ega,159,192
51376053357,ddd,283,38
51376066603,dda,180,163
51376072845,ffb,274,299
51376097621,bff,132,42
51376102650,dfb,117,176
51376126474,bfg,284,196
51376138668,fee,46,198
51376142746,cfa,265,80
51376168732,ddc,128,117
51376181999,ggc,5,37
51376197269,age,113,196
51376216141,ece,101,127
51376224678,dea,6,48
51376225058,gbe,134,150
51376240363,dee,239,280
51376245565,eff,236,226
51376248848,dga,83,299
51376283395,bgc,13,64
51376290838,adb,234,39
51376302896,fcg,127,224
51376323810,eab,85,178
51376329717,deg,193,196
51376331553,ead,120,105
51376336946,fca,25,17
51376344918,aad,86,148
51376354001,bbd,58,116
51376354532,ceg,221,266
51376372911,bbe,44,258
51376385413,ggb,137,14
51376397611,ffg,82,328
51376405926,cbd,12,95
51376418267,deb,60,38
51376422787,eeg,59,321
51376429476,efd,176,247
51376442699,dcd,109,187
51376446348,ffa,158,259
51376495517,fdd,47,240
51376514123,gfc,22,269
51376514911,ggd,89,80
51376520952,beg,10,24
51376528921,fcf,84,247
51376537434,egb,24,134
51376546235,ace,38,13
51376546293,gdc,144,42
51376552242,gbc,29,51
51376562938,ggg,273,40
51376567236,bdc,100,149
51376571915,fba,287,177
51376572348,gcc,163,69
51376574896,eaf,4,143
51376598228,cdf,22,176
51376607305,ebf,8,302
51376607658,fff,140,150
51376610806,bfe,214,23
51376613962,dcg,230,177
51376614830,dbb,259,237
51376623948,ede,265,745
51376645550,bdd,219,294
51376666484,dbf,174,161
51376681532,bdg,84,129
51376702648,ceb,281,19
51376710454,bfg,113,211
51376736363,acf,89,5
51376750265,bga,67,69
51376769008,efa,159,125
51376777658,bae,225,181
51376789341,gfb,156,53
51376791621,bfc,62,87
51376813404,gcf,153,90
51376853201,aaf,269,193
51376868195,aba,129,41
51376880939,aaf,67,202
51376883717,cea,126,194
51376933810,cfc,93,51
51376948174,cca,22,5
51376957495,eed,164,140
51376971876,eea,46,225
51376979574,geg,154,104
51376984121,cba,74,255
51376984448,geg,111,86
51376985447,fbb,51,134
51376988397,aed,53,204
51376991968,beb,181,58
51376993161,aaa,172,174
51377005191,gdf,214,146
51377005250,cab,139,90
51377047984,ebg,273,67
51377066806,feb,46,122
51377079135,cca,68,5
51377089027,cbd,151,103
51377104648,ebc,7,48
51377113508,gad,203,10
51377130657,fgf,130,194
51377135710,bba,287,158
51377161680,geg,215,73
51377167467,dab,114,82
51377178073,gae,133,183
51377178828,edc,139,186
51377199879,bdf,150,918
51377200834,cgb,119,36
51377211974,cdb,137,161
51377230637,bca,220,67
51377236704,aae,296,128
51377237963,gbd,130,48
51377238701,fgd,294,150
51377250654,ecc,296,38
51377280252,afb,195,7
51377302781,acb,147,207
51377345365,cfc,105,53
51377386720,dcb,120,57
51377393068,def,103,226
51377434123,bef,69,169
51377478448,eca,126,182
51377479121,dbg,243,20
51377509731,cad,196,166
51377518633,beg,177,24
51377521788,dad,126,22
51377522304,fge,210,150
51377530665,gda,117,263
51377547891,aed,236,181
51377583206,cga,295,241
51377603043,eeb,278,237
51377604139,fcb,23,184
51377610984,fcc,145,202
51377614467,eda,38,146
51377650656,geb,257,378
51377665896,dbb,105,225
51377680561,abc,73,196
51377692156,ggc,49,35
51377703543,gde,66,313
51377746925,ggf,21,111
51377748060,ggd,52,70
51377759536,add,130,99
51377767291,dea,57,44
51377811039,bcc,120,11
51377827877,fbb,119,143
51377834237,aee,61,376
51377842103,aga,285,420
51377868684,eca,285,154
51377893790,bea,84,11
51377899226,bdc,15,129
51377931651,agc,59,292
51377939944,agg,46,149
51377945783,cdg,65,5
51377953153,fgg,228,136
51377964173,egg,28,25
51377970982,bca,159,59
51377977248,gef,193,269
51377981248,agf,52,198
51378007536,caa,216,26
51378025571,dfg,293,81
51378029980,ced,222,10
51378054452,gdg,47,105
51378059847,cgd,210,364
51378074016,gaa,48,105
51378086528,gaf,28,498
51378087082,eba,185,236
51378114059,cfb,25,8
51378162534,adg,288,217
51378171837,cbf,20,115
51378184543,cgf,78,7
51378190475,cad,131,184
51378197834,ada,186,489
51378219982,gce,57,194
51378225758,fca,120,15
51378233929,aef,113,12
51378236673,daf,222,281
51378254547,dbg,288,20
51378272250,feg,69,515
51378278419,ead,296,120
51378336274,gdg,220,122
51378354871,fbc,155,116
51378371821,bee,9,52
51378381296,cdf,72,172
51378409054,gac,91,106
51378439098,ecb,218,120
51378445974,eaf,137,127
51378448538,faa,264,175
51378459761,adf,251,100
51378482054,bac,2,77
51378512705,gfg,237,126
51378523954,abb,196,147
51378524446,edd,255,170
51378536851,ffb,47,346
51378605937,cea,71,166
51378644251,cbd,130,103
51378668562,gdc,246,39
51378671917,ffc,153,113
51378672983,fea,34,180
51378679456,gfa,49,132
51378688527,cac,207,513
51378698308,dde,219,33
51378732073,bge,161,141
